smiles,scores,ref,Method,gene
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CNC(=O)CCc1cc2ccccc2[nH]1,0.62,C1(=NC(=CN1)C2=CC=CC=C2)[C@@H](NC(=O)C=3C=CC=C(C3)C#N)CCCCCC(C)=O,Euclidean,HDAC1
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.66,C=1(CSC=2OC(=NN2)C=3C=CC=CC3)C=CC(C(=O)NC=4C(=CC=CC4)N)=CC1,Euclidean,HDAC1
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccn3)cc2OC1CN(C)C(=O)c1ccc2c(c1)OCO2,0.36,C1(=CSC(=N1)C=2C=CC(=CC2)OCCN(C)C)[C@@H](NC(=O)OCC=3C=CC=CC3)CCCCNS(N)(=O)=O,Random,HDAC1
COc1ccccc1CNC(=O)CC1CCC(NC(=O)CCN2CCCCC2)C(CO)O1,0.29,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)CC1CC1,0.63,C=1(NC=2C=CC=CC2C1CCNC([C@@H](NC(C3CN(C)CC3)=O)CCCCCC(=O)C)=O)C4=CC=CC=C4,Random,HDAC1
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.59,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)C(=O)c1cccc(F)c1,0.39,C(C=1C2=C(NC1)C=CC=C2)CN3C([C@@H](NC([C@@H](N(C(CCN(C(C3)=O)CC(C)C)=O)C)C)=O)CCCCCC(CC)=O)=O,Random,HDAC1
CC(NC(=O)CC1CC2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3OC2C(CO)O1)c1ccccc1,0.58,S(=O)(=O)(NC1=CC2=C(C=C1)OCO2)C3=CC=CC(=C3)C(CSC(SCC)=S)=O,Random,HDAC1
COc1ccc(C=NNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O)cc1,0.45,C1=CC(=CC=C1OC)NC(=O)CCCCC(=NO)O,Random,HDAC1
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0.55,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CCC(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.55,C(C=1C2=C(NC1)C=CC=C2)CN3C([C@@H](NC([C@@H](N(C(CCN(C(C3)=O)CC(C)C)=O)C)C)=O)CCCCCC(CC)=O)=O,Random,HDAC1
COc1cccc(COc2cccc(C(=O)NCCCN3CCOCC3)c2)c1,0.42,C=1(C2=CC=C(C=C2)OCCN3CCOCC3)C=CN=C(N1)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,Random,HDAC1
CC(C)CC#Cc1ccc2c(c1)OC(CN(C)Cc1ccc(C(=O)O)cc1)C(C)CN(C(C)CO)S2(=O)=O,0.59,C1(=CSC(=N1)C=2C=CC(=CC2)OCCN(C)C)[C@@H](NC(=O)OCC=3C=CC=CC3)CCCCNS(N)(=O)=O,Random,HDAC1
CN(C)c1ccc2c(c1)C1CC(CC(=O)NCc3ccc4c(c3)OCO4)OC(CO)C1O2,0.36,C1(CN(CC2=CC3=C(C=C2)OCO3)CCO)=CC=C(C=C1)C(=O)NC4=C(N)C=CC=C4,Random,HDAC1
CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCCOCC(C)(C)C,0.39,SCCCCC[C@H](NC(OC(C)(C)C)=O)C(=O)NC(C)(C)C,Random,HDAC1
Cc1ccc(S(=O)(=O)N(C)CC2OCCCCC(C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C(=O)N(C(C)CO)CC2C)cc1,0.48,C1=CC(C=2NC([C@@H](NC(=O)CC3=C(NC4=C3C=C(C=C4)OC)C)CCCCCC(NS(C(F)(F)F)(=O)=O)=O)=NC2)=CC=5C1=CC=CC5,Random,HDAC1
COC1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OCC(C)NCC1C,0.63,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
Cc1ccc(NC(=O)N2C(CO)C(C(=O)NCCC(=O)NC(C(=O)Nc3cccc(C(=O)O)c3)C(C)(C)C)C3Cn4c(ccc(-c5cncnc5)c4=O)C32)cc1,0.57,O(C(=O)N1C(CC=2C=3C(NC2)=CC=CC3)=C(O)N=C1NCC4=CC=C(C=C4)C(=O)NC=5C(N)=CC=CC5)C(C)(C)C,Random,HDAC1
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O1,0.41,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
CCCCCC(=O)Nc1ccc2c(c1)C1CC(CC(=O)NCc3ccccn3)OC(CO)C1O2,0.55,O=C(N[C@@H](CCCCCC(=O)C)C1=NC(=CN1)C=2C=CC=CC2)C3=CC=4OCCOC4C=C3,Random,HDAC1
CC1CN(C(C)CO)C(=O)CCCn2cc(nn2)COC1CN(C)S(=O)(=O)c1ccc(Cl)cc1,0.48,C12(CCN(C1)S(C)(=O)=O)CCN(C3=CC=C(C=N3)C(NC=4C=C(C=CC4N)C5=CC=CS5)=O)CC2,Random,HDAC1
CC(C)NC(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.5,C(C=1C2=C(NC1)C=CC=C2)CN3C([C@@H](NC([C@@H](N(C(CCN(C(C3)=O)CC(C)C)=O)C)C)=O)CCCCCC(CC)=O)=O,Random,HDAC1
COC1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2OCC(C)N(CCc2ccccc2)CC1C,0.61,C=1(C=CC(C(NC2=CC=CC=C2N)=O)=CC1)CN3C(C4=C(N(C3=O)CCN5CCOCC5)C=CC=C4)=O,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)CC1CCCCC1,0.41,C=1(NC=2C=CC=CC2C1CCNC([C@@H](NC(C3CN(C)CC3)=O)CCCCCC(=O)C)=O)C4=CC=CC=C4,Random,HDAC1
CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)CC1CCCCC1,0.58,C=1(NC=2C=CC=CC2C1CCNC([C@@H](NC(C3CN(C)CC3)=O)CCCCCC(=O)C)=O)C4=CC=CC=C4,Random,HDAC1
COc1ccc(CNC(=O)CNCC2OC(=O)c3c(OC)cccc32)cc1,0.44,C=1(NC=2C=CC=CC2C1CCNC([C@@H](NC(CC3=C(NC4=C3C=C(C=C4)OC)C)=O)CCCCCC=O)=O)C=5C=CC=CC5,Random,HDAC1
CCCNC(=O)N1CC(C)C(OC)CN(C)C(=O)c2ccc(NC(=O)c3cccc(C)c3)cc2OCC1C,0.66,O1CCN(CC=2C=3C=4C(C(=O)N(CCCCCC(=O)NC=5C(N)=CC=CC5)C(=O)C4C=CC3)=CC2O)CC1,Random,HDAC1
