,Knock-out Genes,Modal Similarity,The Most Similar Inhibitors,Metric,Scores,Searched Mols
2364,PIK3CA,0.83,N=1C(=CC2=C(C1C)C=C(C(N2C3CCCC3)=O)C4=CC(=C(N=C4)OC)NS(C)(=O)=O)N,Morgan,0.18,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
2365,PIK3CA,0.85,FC=1C=C(C=2C(=O)N(C3CCC(OCC(=O)N)CC3)C=4N=C(N=C(C4C2)C)N)C=NC1OC,Morgan,0.21,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2366,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2367,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2368,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2369,PIK3CA,0.85,FC=1C=C(C=2C(=O)N(C3CCC(OCC(=O)N)CC3)C=4N=C(N=C(C4C2)C)N)C=NC1OC,Morgan,0.21,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2370,PIK3CA,0.83,N=1C(=CC2=C(C1C)C=C(C(N2C3CCCC3)=O)C4=CC(=C(N=C4)OC)NS(C)(=O)=O)N,Morgan,0.18,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)C)cc3C1=O
2371,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2372,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2373,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2374,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2375,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2376,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2377,PIK3CA,0.84,C=1(N=CN=C2C1C(C=3C=CC4=CC=CC=C4C3)=NN2C)N,Morgan,0.28,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2378,PIK3CA,0.79,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@]([C@H](CC4)O)(C)CC3OC(C)=O)[C@@H](COC)OC(=O)/C2=C/N5CCC(CC5)C(O)=O)=O,Morgan,0.18,C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1
2379,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2380,PIK3CA,0.84,C=1(N=CN=C2C1C(C=3C=CC4=CC=CC=C4C3)=NN2C)N,Morgan,0.28,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2381,PIK3CA,0.79,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@]([C@H](CC4)O)(C)CC3OC(C)=O)[C@@H](COC)OC(=O)/C2=C/N5CCC(CC5)C(O)=O)=O,Morgan,0.18,C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1
2382,PIK3CA,0.85,C1(=C(C=CC(=C1)C)C=2OC(=NN2)SCC=3C=C(C=CC3)OC)O,Morgan,0.28,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2383,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2384,PIK3CA,0.88,S(=O)(NC=1C=C(C2=CN3C(C=C2)=NC=C3C4=CC=CC=C4)C=NC1)(C=5C=CC=CC5)=O,Morgan,0.29,OC(c1cnc2ccccn12)(c1ccccc1)c1ccccc1
2385,PIK3CA,0.83,N1=C(N2CCOCC2)C=3C=NN(C4CCN(CC4)C(=O)OC)C3N=C1C=5C=CC(=CC5)NC(=O)NC=6C=CC=CC6,Morgan,0.30,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2386,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2387,PIK3CA,0.83,N1=C(N2CCOCC2)C=3C=NN(C4CCN(CC4)C(=O)OC)C3N=C1C=5C=CC(=CC5)NC(=O)NC=6C=CC=CC6,Morgan,0.30,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2388,PIK3CA,0.88,S(=O)(NC=1C=C(C2=CN3C(C=C2)=NC=C3C4=CC=CC=C4)C=NC1)(C=5C=CC=CC5)=O,Morgan,0.29,OC(c1cnc2ccccn12)(c1ccccc1)c1ccccc1
2389,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2390,PIK3CA,0.85,C1(=C(C=CC(=C1)C)C=2OC(=NN2)SCC=3C=C(C=CC3)OC)O,Morgan,0.28,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2391,PIK3CA,0.79,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@]([C@H](CC4)O)(C)CC3OC(C)=O)[C@@H](COC)OC(=O)/C2=C/N5CCC(CC5)C(O)=O)=O,Morgan,0.18,C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1
2392,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2393,PIK3CA,0.83,N1=C(N2CCOCC2)C=3C=NN(C4CCN(CC4)C(=O)OC)C3N=C1C=5C=CC(=CC5)NC(=O)NC=6C=CC=CC6,Morgan,0.30,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2394,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2395,PIK3CA,0.88,ClC1=C(S(=O)(=O)NC2=C(Cl)C=CC=C2)C=C(C=C1)C=3N=C(C(=NC3)N)C(=O)NC,Morgan,0.23,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O
2396,PIK3CA,0.85,C1(=C(C=CC(=C1)C)C=2OC(=NN2)SCC=3C=C(C=CC3)OC)O,Morgan,0.28,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2397,PIK3CA,0.00,C=1(N=CC(=NC1C(=O)NC)C=2C=C(C=CC2)C3=NN=NN3)N,Morgan,0.11,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2398,PIK3CA,0.85,C1(=C(C=CC(=C1)C)C=2OC(=NN2)SCC=3C=C(C=CC3)OC)O,Morgan,0.28,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2399,PIK3CA,0.83,C1(C\2[C@@](C)(C=3C(C1=O)[C@H]4[C@](C)(CC3OC(C)=O)[C@@H](O)CC4)[C@H](OC(=O)/C2=C/N5CCN(CC5)C6CCCCC6)COC)=O,Morgan,0.15,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2400,SMAD3,0.84,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(CC3=CC=NC=C3)C)C)[C@@H](CO)C)C=CC=C2NC(=O)C4CC4,Fraggle,0.68,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
2401,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2402,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2403,SMAD3,0.83,S(=O)(=O)(NCC(=O)N(C(C(=O)NCC1OCCC1)CC)CC2=CC=CC=C2)C3=CC=CC=C3,Fraggle,0.40,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2404,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2405,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2406,SMAD3,0.84,S1C(=C(N=C1NC(OC)=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3,Fraggle,0.62,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1
2407,SMAD3,0.84,S1C=2N=CN=C(SC=3N(N=NN3)C)C2C(C=4SC=CC4)=C1,Fraggle,1.00,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2408,SMAD3,0.85,S(=O)(=O)(NC=1C(=CC=CC1)C)C2=CC=C(C=3ON=C(C3)C)C=C2,Fraggle,0.57,Cc1noc(C)c1C(c2ccccc2)S(=O)(=O)c3ccc(C)cc3
2409,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2410,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2411,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2412,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2413,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2414,SMAD3,0.84,S1C=2N=CN=C(SC=3N(N=NN3)C)C2C(C=4SC=CC4)=C1,Fraggle,1.00,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2415,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2416,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2417,SMAD3,0.84,S1C(=C(N=C1NC(OC)=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3,Fraggle,0.62,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1
2418,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2419,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2420,SMAD3,0.00,ClC=1C=C(C=2N=NNN2)C=CC1C,Fraggle,0.00,Brc1c(Br)c(Br)c2[nH]nnc2c1Br
2421,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2422,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2423,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2424,SMAD3,0.85,ClC1=C(NC(=O)CN2C=3C(C(=O)N(C2=O)CCCC(=O)NCCCOC)=CC=CC3)C=CC(=C1)C,Fraggle,0.42,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2425,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2426,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2427,SMAD3,0.85,ClC1=C(NC(=O)CN2C=3C(C(=O)N(C2=O)CCCC(=O)NCCCOC)=CC=CC3)C=CC(=C1)C,Fraggle,0.42,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2428,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2429,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2430,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2431,SMAD3,0.68,S(=O)(=O)(N(C1CCCCC1)CC(=O)NCCCO)C2=CC=C(F)C=C2,Fraggle,0.53,OC[C@@H]1O[C@@H](CCNC(=O)C2CCC2)CC[C@@H]1NS(=O)(=O)Cc1ccccc1
2432,SMAD3,0.85,ClC1=C(NC(=O)CN2C=3C(C(=O)N(C2=O)CCCC(=O)NCCCOC)=CC=CC3)C=CC(=C1)C,Fraggle,0.42,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2433,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2434,SMAD3,0.78,S(C=1N=C2C(=C(O)N1)CCC2)CC3=CC(=CC=C3)C,Fraggle,0.90,COC(=O)c1ccc(CSc2nc3CCCc3c(O)n2)cc1
2435,SMAD3,0.88,S1C2=C(NC(=O)C1)C=C(C(OCC(=O)C3=C(N(C(=C3)C)CC4OCCC4)C)=O)C=C2,Fraggle,0.46,COc1cccc(CNC(=O)C[C@@H]2CC[C@@H]3[C@@H](COc4ccc(NC(=O)c5cccs5)cc4C(=O)N3C)O2)c1
2436,SMAD3,0.68,S(=O)(=O)(N(C1CCCCC1)CC(=O)NCCCO)C2=CC=C(F)C=C2,Fraggle,0.53,OC[C@@H]1O[C@@H](CCNC(=O)C2CCC2)CC[C@@H]1NS(=O)(=O)Cc1ccccc1
2437,SMAD3,0.84,S1C=2N=CN=C(SC=3N(N=NN3)C)C2C(C=4SC=CC4)=C1,Fraggle,1.00,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2438,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2439,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2440,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2441,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2442,SMAD3,0.84,S1C(=C(N=C1NC(OC)=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3,Fraggle,0.62,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1
2443,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2444,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2445,SMAD3,0.84,S1C(=C(N=C1NC(OC)=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3,Fraggle,0.62,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1
2446,SMAD3,0.85,ClC1=C(NC(=O)CN2C=3C(C(=O)N(C2=O)CCCC(=O)NCCCOC)=CC=CC3)C=CC(=C1)C,Fraggle,0.42,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2447,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2448,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2449,SMAD3,0.85,ClC1=C(NC(=O)CN2C=3C(C(=O)N(C2=O)CCCC(=O)NCCCOC)=CC=CC3)C=CC(=C1)C,Fraggle,0.42,COc1c(N2CCNC(C)C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1
2450,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2451,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2452,SMAD3,0.84,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(CC3=CC=NC=C3)C)C)[C@@H](CO)C)C=CC=C2NC(=O)C4CC4,Fraggle,0.68,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc3ncc(cc3C1=O)c4ccccc4C
2453,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2454,SMAD3,0.83,S(=O)(=O)(NCC(=O)N(C(C(=O)NCC1OCCC1)CC)CC2=CC=CC=C2)C3=CC=CC=C3,Fraggle,0.40,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2455,SMAD3,0.83,S(=O)(=O)(NCC(=O)N(C(C(=O)NCC1OCCC1)CC)CC2=CC=CC=C2)C3=CC=CC=C3,Fraggle,0.40,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)C2CCCCC2)[C@H](CO)O1
2456,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2457,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2458,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2459,SMAD3,0.85,O=C(N1CCN(CC1)C2CCCCC2)C3=C(N(N=C3)C4=CC=C(OC)C=C4)C5CCN(CC5)C(OC(C)(C)C)=O,Fraggle,0.40,COc1ccc(cc1)C2(CC2)C(=O)N3CCC(CC3)n4nc(oc4=O)c5ccccc5
2460,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2461,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
2462,SMAD3,0.84,S1C=2N=CN=C(SC=3N(N=NN3)C)C2C(C=4SC=CC4)=C1,Fraggle,1.00,Cn1nnnc1Sc2ncnc3scc(c4cccc5ccccc45)c23
2463,SMAD3,0.96,S1(=O)(=O)N(C[C@@H]([C@@H](OC=2C1=CC=C(C2)C3=CC(OC)=CC=C3)CN(CC=4C=NC=NC4)C)C)[C@@H](CO)C,Fraggle,0.79,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)Oc3cc(/C=C/c4ccccc4)ccc3S1(=O)=O
2464,SMAD3,0.87,S(C=1OC(=NN1)C2=CC=3OCOC3C=C2)CC4=CC=C(C=C4)C,Fraggle,0.65,Fc1ccc(cc1)C(=O)OCc1ccc(CSc2nnc(o2)-c2cccc3ccccc23)cc1
